項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
394,28275,46：鹿児島県,山田半田遺跡(旧山田半田A遺跡･山田半田B遺跡),大島郡喜界町大字山田字山田半田,土坑墓5号,炭化材(マツ属複維管束亜属),T,f,平安時代?鎌倉時代,11世紀後半?12世紀,EF,IAAA-72349,AMS法,940,30,944,30,-24.58,0.57,----,パリノ・サーヴェイ,加速器分析研究所,2009,山田半田遺跡出土炭化物の放射性炭素年代測定(AMS法）及び樹種同定,171-173,----,喜界町埋蔵文化財発掘調査報告書(10)　畑地帯総合整備事業(担い手育成型)城久地区に伴う埋蔵文化財発掘調査報告書　城久遺跡群　山田半田遺跡(山田半田A遺跡･山田半田B遺跡),喜界町教育委員会
395,28274,46：鹿児島県,山田半田遺跡(旧山田半田A遺跡･山田半田B遺跡),大島郡喜界町大字山田字山田半田,掘立柱建物跡41号P4,炭化材(コナラ属アカガシ亜属),T,f,平安時代?鎌倉時代,11世紀後半?12世紀,EF,IAAA-72348,AMS法,920,40,923,34,-31.04,0.47,----,パリノ・サーヴェイ,加速器分析研究所,2009,山田半田遺跡出土炭化物の放射性炭素年代測定(AMS法）及び樹種同定,171-173,----,喜界町埋蔵文化財発掘調査報告書(10)　畑地帯総合整備事業(担い手育成型)城久地区に伴う埋蔵文化財発掘調査報告書　城久遺跡群　山田半田遺跡(山田半田A遺跡･山田半田B遺跡),喜界町教育委員会
396,27269,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,土器集中区、炭化物A,炭化物,T,h,旧石器時代?中世並行期,----,ABCDEF,PLD-7889,AMS法,1135,20,----,----,-26.69,0.17,----,古環境研究所,パレオ・ラボ,2010,川嶺辻遺跡における放射性炭素年代測定1,90-91,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
397,27271,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,土器集中区、炭化物E,炭化物,T,h,旧石器時代?中世並行期,----,ABCDEF,PLD-7891,AMS法,1120,20,----,----,-26.47,0.11,----,古環境研究所,パレオ・ラボ,2010,川嶺辻遺跡における放射性炭素年代測定1,90-91,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
398,27273,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,５a層,炭化種実（オオムギ）,T,g,旧石器時代?中世並行期,----,ABCDEF,PED-10199,AMS法,815,20,----,----,-27.26,0.26,----,古環境研究所,古環境研究所,2010,川嶺辻遺跡における放射性炭素年代測定2,92-93,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
399,27272,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,３a層,炭化種実（イネ）,T,g,旧石器時代?中世並行期,----,ABCDEF,PED-10198,AMS法,345,20,----,----,-27.59,0.21,----,古環境研究所,古環境研究所,2010,川嶺辻遺跡における放射性炭素年代測定2,92-93,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
400,27270,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,土器集中区、炭化物C,炭化物,T,h,旧石器時代?中世並行期,----,ABCDEF,PLD-7890,AMS法,1075,20,----,----,-29.51,0.16,----,古環境研究所,パレオ・ラボ,2010,川嶺辻遺跡における放射性炭素年代測定1,90-91,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
401,27268,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,土器廃棄土坑、炭化物2,炭化物,T,h,旧石器時代?中世並行期,----,ABCDEF,PLD-7888,AMS法,1145,20,----,----,-27.7,0.16,----,古環境研究所,パレオ・ラボ,2010,川嶺辻遺跡における放射性炭素年代測定1,90-91,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
402,27267,46：鹿児島県,川嶺辻遺跡,大島郡伊仙町目手久,土器廃棄土坑、炭化物1,炭化物,T,h,旧石器時代?中世並行期,----,ABCDEF,PLD-7887,AMS法,1195,20,----,----,-27.21,0.16,----,古環境研究所,パレオ・ラボ,2010,川嶺辻遺跡における放射性炭素年代測定1,90-91,----,伊仙町埋蔵文化財発掘調査報告書(13)　川嶺辻遺跡,伊仙町教育委員会
403,27960,46：鹿児島県,川骨遺跡,薩摩川内市高江町,鍛冶炉跡5上試料名:№9,炭化物,T,h,江戸時代?明治時代,----,GH,IAAA-82098,AMS法,210,30,210,33,-23.39,0.63,----,加速器分析研究所,加速器分析研究所,2011,川骨遺跡における放射性炭素年代(AMS測定),204-208,----,鹿児島県立埋蔵文化財センター発掘調査報告書(165)　川骨遺跡･西之城遺跡･川幡遺跡,鹿児島県立埋蔵文化財センター
404,27352,46：鹿児島県,市ノ原遺跡,いちき串木野市大字大里字上ノ原前,掘立柱遺構　土坑内（柱穴付近）,炭化材（コナラ属アカガシ亜属ブナ科）,T,f,古代,----,E,PAL- 232,β線法,1120,220,----,----,----,----,----,パリノ・サーヴェイ,パリノ・サーヴェイ,2003,市ノ原遺跡放射性炭素年代測定および樹種同定結果報告,206-208,----,鹿児島県立埋蔵文化財センター発掘調査報告書(49)　市ノ原遺跡(第1地点),鹿児島県立埋蔵文化財センター
405,27673,46：鹿児島県,市ノ原遺跡,日置市東市来町湯田字瀬戸ノ口　字堀内　字柴立,カマド跡(仮2号)　補強材,炭化材,T,f,江戸時代前期?大正時代,----,GH,IAAA-62930,AMS法,190,30,187,32,-27.95,0.57,----,加速器分析研究所,加速器分析研究所,2008,放射性炭素年代測定結果報告書(AMS測定)市ノ原遺跡　第4地点,401-407,----,鹿児島県立埋蔵文化財センター発掘調査報告書(130) 市ノ原遺跡(第4地点･第2地点),鹿児島県立埋蔵文化財センター
406,27675,46：鹿児島県,市ノ原遺跡,日置市東市来町湯田字瀬戸ノ口　字堀内　字柴立,土坑30号埋土,炭化物,T,h,江戸時代前期?明治時代,----,GH,IAAA-62932,AMS法,100,30,101,32,-27.31,0.5,----,加速器分析研究所,加速器分析研究所,2008,放射性炭素年代測定結果報告書(AMS測定)市ノ原遺跡　第4地点,401-407,----,鹿児島県立埋蔵文化財センター発掘調査報告書(130) 市ノ原遺跡(第4地点･第2地点),鹿児島県立埋蔵文化財センター
407,27351,46：鹿児島県,市ノ原遺跡,いちき串木野市大字大里字上ノ原前,土坑内,炭化材（コナラ属アカガシ亜属ブナ科）,T,f,古代,----,E,PAL-231,β線法,990,190,----,----,----,----,----,パリノ・サーヴェイ,パリノ・サーヴェイ,2003,市ノ原遺跡放射性炭素年代測定および樹種同定結果報告,206-208,----,鹿児島県立埋蔵文化財センター発掘調査報告書(49)　市ノ原遺跡(第1地点),鹿児島県立埋蔵文化財センター
408,27740,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,F-31区　弥生2号住居内焼成域試料名(番号):2,炭化材(クリ),T,f,弥生時代,----,C,IAAA-72601,AMS法,2230,30,2228,29,-29.8,0.86,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
409,27742,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,D･E-284区　古墳2号住居跡試料名(番号):4,炭化材(コナラ属アカガシ亜属),T,f,古墳時代,----,D,IAAA-72603,AMS法,1380,30,1377,27,-24.71,0.69,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
410,27744,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,G-23区　古墳4号住居跡試料名(番号):6,炭化材(クリ),T,f,古墳時代,----,D,IAAA-72605,AMS法,1930,30,1931,27,-27.01,0.47,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
411,27743,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,G-22区　古墳3号住居跡試料名(番号):5,炭化材,T,f,古墳時代,----,D,IAAA-72604,AMS法,1710,30,1713,29,-25.56,0.44,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
412,27741,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,E-29区　古墳1号住居跡試料名(番号):3,炭化材(コナラ属アカガシ亜属),T,f,古墳時代,----,D,IAAA-72602,AMS法,1100,30,1099,28,-24.71,0.64,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
413,27739,46：鹿児島県,市ノ原遺跡(第3地点),日置市東市来町湯田字,F-31区　弥生2号住居跡試料名(番号):1,炭化材,T,f,弥生時代,----,C,IAAA-72600,AMS法,2160,30,2163,34,-23.94,0.68,----,加速器分析研究所,加速器分析研究所,2009,放射性炭素年代測定結果(AMS測定)　市ノ原遺跡(第3地点),174-184,----,鹿児島県立埋蔵文化財センター発掘調査報告書(140)　市ノ原遺跡(第3地点),鹿児島県立埋蔵文化財センター
414,27214,46：鹿児島県,市頭A遺跡,姶良市加治木町木田,蔵骨器内埋土,炭化材,T,f,古代?中世,----,EF,PED-22231,AMS法,1280,20,1278,22,-21.73,0.39,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
415,27211,46：鹿児島県,市頭A遺跡,姶良市加治木町木田,SK4,炭化材,T,f,古代?中世,----,EF,PED-16873,AMS法,1205,20,1207,19,-22.15,0.22,----,古環境研究所,古環境研究所,2013,市頭A遺跡、市頭B・C遺跡における放射性炭素年代測定,258-259,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
416,27212,46：鹿児島県,市頭B遺跡,姶良市加治木町木田,SK4,炭化材,T,f,古代?中世,----,EF,PED-16874,AMS法,890,20,891,20,-24.7,0.16,----,古環境研究所,古環境研究所,2013,市頭A遺跡、市頭B・C遺跡における放射性炭素年代測定,258-259,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
417,27217,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,土坑70,炭化材,T,f,古代?中世,----,EF,PED-22234,AMS法,845,20,846,21,-26.52,0.33,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
418,27219,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,掘立柱建物8-柱穴5,炭化材,T,f,古代?中世,----,EF,PED-22236,AMS法,715,20,717,21,-25.66,0.4,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
419,27220,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,掘立柱建物8-柱穴7,炭化材,T,f,古代?中世,----,EF,PED-22237,AMS法,820,20,818,20,-23.85,0.33,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
420,27218,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,土坑150,炭化材,T,f,古代?中世,----,EF,PED-22235,AMS法,760,25,761,24,-29.86,0.39,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
421,27216,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,土坑28,炭化材,T,f,古代?中世,----,EF,PED-22233,AMS法,1260,20,1262,22,-25.76,0.38,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
422,27215,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,土坑14,炭化材,T,f,古代?中世,----,EF,PED-22232,AMS法,830,20,832,20,-25.98,0.37,----,古環境研究所,古環境研究所,2013,市頭遺跡における放射性炭素年代測定,260-263,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
423,27213,46：鹿児島県,市頭C遺跡,姶良市加治木町木田,SK60,炭化材,T,f,古代?中世,----,EF,PED-16875,AMS法,425,20,426,20,-25.53,0.15,----,古環境研究所,古環境研究所,2013,市頭A遺跡、市頭B・C遺跡における放射性炭素年代測定,258-259,----,姶良市埋蔵文化財発掘調査報告書　第4集　市頭A遺跡　市頭B･C遺跡,姶良市教育委員会
424,28519,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C5　南区2号墓,炭化材(マツ属複維管束亜属),T,f,弥生時代終末?古墳時代前期,----,CD,PLD-6024,AMS法,2240,20,----,----,-27.33,0.12,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
425,28520,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C6　北区2号墓,炭化材(マツ属複維管束亜属),T,f,弥生時代終末,中津野?上能野式土器,C,PLD-6025,AMS法,1735,20,----,----,-25.84,0.16,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
426,28518,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C4　北区1号墓埋土上層,炭化材(マツ属複維管束亜属),T,f,弥生時代終末,中津野式土器,C,PLD-6023,AMS法,2270,20,----,----,-23.36,0.13,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
427,28517,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C3　北区1号墓埋土下層,炭化材(マツ属複維管束亜属),T,f,弥生時代終末以前？,----,C,PLD-6022,AMS法,2260,20,----,----,-26.75,0.12,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
428,28521,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C7　2005-5トレ　西壁Ⅷ層,炭化材(針葉樹),T,f,弥生時代中期前葉,入来Ⅱ式土器,C,PLD-6026,AMS法,2225,20,----,----,-27.01,0.12,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
429,28523,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,炭化物②　南区4号墓,炭化物,T,h,弥生時代後期後半?古墳時代中期,----,CD,Beta-231761,AMS法,1740,40,----,----,----,----,-26.3,火山灰考古学研究所,Beta Analytic Inc.,2007,広田遺跡出土炭化物の放射性炭素(14C)年代測定,208-209,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
430,28522,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,炭化物①　南区4号墓,炭化物,T,h,弥生時代後期後半?古墳時代中期,----,CD,Beta-231760,AMS法,1800,40,----,----,----,----,-26.2,火山灰考古学研究所,Beta Analytic Inc.,2007,広田遺跡出土炭化物の放射性炭素(14C)年代測定,208-209,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
431,28516,46：鹿児島県,広田遺跡,熊毛郡南種子町大字平山字奥濱渡大町シ塩入,KAFJ-C2　基盤層,炭化材,T,f,縄文時代後期?晩期,市来式､伊佐式、黒川式土器,B,PLD-6021,AMS法,2945,25,----,----,-26.17,0.12,----,藤尾慎一郎･遠部慎,パレオ･ラボ,2007,鹿児島県南種子町広田遺跡出土炭化物の炭素14年代測定,199-207,----,南種子町埋蔵文化財発掘調査報告書(15)　広田遺跡,南種子町教育委員会
432,1893,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,ST01（1号人骨）埋土中b層（下層）,炭化材木炭,T,f,弥生時代終末以前か？,----,C,PLD-6022,AMS法,2260,20,----,----,-26.75,0.12,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
433,1895,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,ST03（3号人骨）,炭化材木炭,T,f,弥生時代終末?古墳時代,----,CD,PLD-6024,AMS法,2240,20,----,----,-27.33,0.12,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C5,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
434,1897,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,10下トレ西壁Ⅷ層,炭化材木炭,T,f,弥生時代中期前葉,入来Ⅱ式,C,PLD-6026,AMS法,2225,20,----,----,-27.01,0.12,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C7,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
435,1896,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,ST09（9号人骨）,炭化材木炭,T,f,弥生時代終末,中津野式・上熊野式,C,PLD-6025,AMS法,1735,20,----,----,-25.84,0.16,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C6,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
436,1894,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,ST01（1号人骨）埋土中d層（上層）,炭化材木炭,T,f,弥生時代終末,中津野式,C,PLD-6023,AMS法,2270,20,----,----,-23.36,0.13,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C4,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
437,1892,46：鹿児島県,広田遺跡2005年調査,熊毛郡南種子町大字平山字奥濱渡、大町シ塩入,基盤層（6層）クロスナより下,炭化材木炭,T,f,縄文時代晩期,黒川式,B,PLD-6021,AMS法,2945,25,----,----,-26.17,0.12,----,学術創成研究グループ,パレオ・ラボ,2009,地域別測定データ,139-524,KAFJ-C2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
438,27734,46：鹿児島県,建山遺跡,曽於市大隅町岩川字屋敷段,J-4　挿図番号;第197図,炭化材,T,f,鎌倉時代後半,----,F,IAAA-70823,AMS法,700,30,698,32,----,----,----,加速器分析研究所,加速器分析研究所,2009,建山遺跡の遺構内出土炭化物及び出土土器付着炭化物の自然科学分析(放射性炭素年代測定)Ⅱ「株式会社加速器分析研究所」による報告(一部抜粋),244,----,鹿児島県立埋蔵文化財センター発掘調査報告書(139)　建山遺跡･西原段Ⅰ遺跡･野鹿倉遺跡,鹿児島県立埋蔵文化財センター
439,27731,46：鹿児島県,建山遺跡,曽於市大隅町岩川字屋敷段,I-30　挿図番号:第181図,炭化材,T,f,飛鳥時代後半?奈良時代前半,----,E,IAAA-62471,AMS法,1250,30,1253,30,----,----,----,加速器分析研究所,加速器分析研究所,2009,建山遺跡の遺構内出土炭化物及び出土土器付着炭化物の自然科学分析(放射性炭素年代測定)Ⅱ「株式会社加速器分析研究所」による報告(一部抜粋),244,----,鹿児島県立埋蔵文化財センター発掘調査報告書(139)　建山遺跡･西原段Ⅰ遺跡･野鹿倉遺跡,鹿児島県立埋蔵文化財センター
440,27730,46：鹿児島県,建山遺跡,曽於市大隅町岩川字屋敷段,E-63 　挿図番号:第176図,炭化材,T,f,縄文時代後期中葉,----,B,IAAA-62470,AMS法,3490,30,3487,30,----,----,----,加速器分析研究所,加速器分析研究所,2009,建山遺跡の遺構内出土炭化物及び出土土器付着炭化物の自然科学分析(放射性炭素年代測定)Ⅱ「株式会社加速器分析研究所」による報告(一部抜粋),244,----,鹿児島県立埋蔵文化財センター発掘調査報告書(139)　建山遺跡･西原段Ⅰ遺跡･野鹿倉遺跡,鹿児島県立埋蔵文化財センター
441,27320,46：鹿児島県,弥次ヶ湯古墳,指宿市十町小字敷領,古墳周溝底部,炭化材（樹皮）,T,f,古墳時代,----,D,Beta-131395,β線法,1440,40,----,----,----,----,-29.1,古環境研究所,Beta Analytic Inc.,1999,指宿市弥次ヶ湯古墳における自然科学分析,123-138,----,指宿市埋蔵文化財発掘調査報告書(31)　敷領遺跡Ⅱ　弥次ヶ湯古墳,指宿市教育委員会
442,32448,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第3層(本論層序では、第6層),炭化材(木炭粒),T,f,縄文時代?弥生時代,磨研壺,BC,N-4951,β線法,2690,80,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
443,32450,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第5層(本論層序では、第11層),炭化材(木炭粒),T,f,縄文時代晩期前半,宇宿上層式･喜念Ⅰ式･条痕文土器･研磨土器,B,N-4953,β線法,3190,90,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
444,32452,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第7層(本論層序では、第14層),炭化材(木炭粒),T,f,縄文時代後期後半,嘉徳Ⅰ･Ⅱ式,B,N-4955,β線法,3880,85,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
445,32453,46：鹿児島県,手広遺跡,大島郡龍郷町,手広粘土層,炭化材(木炭粒),T,f,旧石器時代,----,A,N-4956,β線法,3680,115,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
446,32451,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第6層(本論層序では、第13層),炭化材(木炭粒),T,f,縄文時代,面縄西洞式,B,N-4954,β線法,3440,70,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
447,32449,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第4層(本論層序では、第9層),炭化材(木炭粒),T,f,縄文時代?弥生時代,カヤウチバンタ式類似土器,BC,N-4952,β線法,2610,60,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
448,32447,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第2層(本論層序では、第5層),炭化材(木炭粒),T,f,弥生時代前期,刻目凸帯付土器･板付式類似丹塗磨研壺,C,N-4950,β線法,2780,85,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
449,32446,46：鹿児島県,手広遺跡,大島郡龍郷町,手広第1層(本論層序では、第3層),炭化材(木炭粒),T,f,古代,兼久式土器,E,N-4949,β線法,1540,60,----,----,----,----,----,----,日本アイソトープ協会,1986,C14測定結果,35･47,----,手広遺跡(概報)　研究室活動報告20　,熊本大学文学部考古学研究室
450,27600,46：鹿児島県,持躰松遺跡,南さつま市金峰町宮崎字持躰松,U-13区　遺構283試料名(番号):5,炭化材,T,f,平安時代後期後半?鎌倉時代初頭,----,EF,IAAA-61645,AMS法,880,30,----,----,-29.13,0.77,----,加速器分析研究所,加速器分析研究所,2007,放射性炭素年代測定(AMS測定)(その2),222-224,----,鹿児島県立埋蔵文化財センター発掘調査報告書(120)持躰松遺跡,鹿児島県立埋蔵文化財センター
451,27601,46：鹿児島県,持躰松遺跡,南さつま市金峰町宮崎字持躰松,X-13区　古代2号土坑試料名(番号):6,炭化材,T,f,飛鳥時代後半?奈良時代前半,----,E,IAAA-61646,AMS法,1320,30,----,----,-24.09,0.76,----,加速器分析研究所,加速器分析研究所,2007,放射性炭素年代測定(AMS測定)(その2),222-224,----,鹿児島県立埋蔵文化財センター発掘調査報告書(120)持躰松遺跡,鹿児島県立埋蔵文化財センター
452,27598,46：鹿児島県,持躰松遺跡,南さつま市金峰町宮崎字持躰松,U･V-12区　遺構224試料名(番号):2,炭化材,T,f,平安時代後期後半?鎌倉時代初頭,----,EF,IAAA-61643,AMS法,880,30,----,----,-30.24,0.86,----,加速器分析研究所,加速器分析研究所,2007,放射性炭素年代測定(AMS測定)(その2),222-224,----,鹿児島県立埋蔵文化財センター発掘調査報告書(120)持躰松遺跡,鹿児島県立埋蔵文化財センター
453,27599,46：鹿児島県,持躰松遺跡,南さつま市金峰町宮崎字持躰松,U-13区　遺構281試料名(番号):4,炭化種実(ウメ核･仁),T,g,平安時代後期後半?鎌倉時代初頭,----,EF,IAAA-61644,AMS法,880,30,----,----,-26.45,0.76,----,加速器分析研究所,加速器分析研究所,2007,放射性炭素年代測定(AMS測定)(その2),222-224,----,鹿児島県立埋蔵文化財センター発掘調査報告書(120)持躰松遺跡,鹿児島県立埋蔵文化財センター
