項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
126,28884,42：長崎県,平野遺跡,松浦市福島町,試料名:№1　ピット内出土,炭化物,T,h,縄文時代晩期?弥生時代,----,BC,Beta-150402,AMS法,2470,40,----,----,----,----,-26.8,古環境研究所,Beta Analytic Inc.,2001,長崎県平野遺跡における自然科学分析,59?63,----,長崎県文化財調査報告書　第160集　平野遺跡,長崎県教育委員会
127,29075,42：長崎県,東大窪遺跡,南島原市有家町尾上,試料名:№5　サンプル3,炭化物,T,h,縄文時代,----,B,Beta-428992,AMS法,3170,30,----,----,----,----,-25.9,古環境研究所,Beta Analytic Inc.,2018,自然科学分析,41?49,----,南島原市文化財調査報告書　第11集　東大窪遺跡,南島原市教育委員会
128,29074,42：長崎県,東大窪遺跡,南島原市有家町尾上,試料名:№4　サンプル2,炭化物,T,h,縄文時代,----,B,Beta-428787,AMS法,3060,30,----,----,----,----,-26.3,古環境研究所,Beta Analytic Inc.,2018,自然科学分析,41?49,----,南島原市文化財調査報告書　第11集　東大窪遺跡,南島原市教育委員会
129,28561,42：長崎県,東鷹野遺跡,島原市有明町字東鷹野,試料名:№1　OP-3Ⅳ層,炭化物,T,h,縄文時代後期,六ツ木火砕流,B,Beta-151364,β線法,4150,50,----,----,----,----,-26.3,古環境研究所,Beta Analytic Inc.,2001,有明町東鷹野遺跡における放射性炭素年代測定,59,----,有明町文化財調査報告書　第13集　東鷹野遺跡　,有明町教育委員会
130,28948,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№3　縄文時代前期土器を供伴,炭化物,T,h,縄文時代前期,----,B,Beta-81748,β線法,890,60,----,----,----,----,-27.4,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
131,28947,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№2　縄文時代前期土器を共伴,炭化物,T,h,縄文時代前期,----,B,Beta-81747,β線法,770,50,----,----,----,----,-26.5,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
132,28951,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№6　縄文時代前期土器を供伴,炭化物,T,h,縄文時代前期,----,B,Beta-81751,β線法,2210,60,----,----,----,----,-25.7,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
133,28953,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№8　縄文時代早期土器を供伴,炭化物,T,h,縄文時代早期,----,B,Beta-81753,AMS法,1100,60,----,----,----,----,-29.9,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
134,28952,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№7　縄文時代早期土器を供伴,炭化物,T,h,縄文時代早期,----,B,Beta-81752,AMS法,1140,60,----,----,----,----,-29.4,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
135,28950,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№5　縄文時代前期土器を供伴,炭化物,T,h,縄文時代前期,----,B,Beta-81750,β線法,750,50,----,----,----,----,-27.2,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
136,28949,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№4　縄文時代中?後期土器を供伴,炭化物,T,h,縄文時代中?後期,----,B,Beta-81749,β線法,2030,60,----,----,----,----,-27,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
137,28946,42：長崎県,柿泊遺跡,長崎市柿泊町,試料名:№1　細石刃を共伴,炭化物,T,h,旧石器時代,----,A,Beta-81746,β線法,2560,70,----,----,----,----,-26.4,古環境研究所,Beta Analytic Inc.,1997,放射性炭素年代測定結果,197?198,----,柿泊遺跡　-長崎市総合運動公園建設に伴う埋蔵文化財発掘調査報告書-,長崎県教育委員会
138,28845,42：長崎県,武辺城跡,佐世保市竹辺町,試料名:№9　谷斜面2　SX-17 斜面中炭化物,炭化物,T,h,中世?近世,----,FG,Beta-222787,AMS法,950,40,----,----,----,----,-28.4,古環境研究所,Beta Analytic Inc.,2010,埋蔵文化財発掘調査出土遺物年代測定業務(平成18年度①),158?159,----,長崎県佐世保文化財調査事務所調査報告書　第5集　一般国道497号佐々佐世保道路建設に伴う埋蔵文化財発掘調査報告書　Ⅶ　門前遺跡Ⅲ･武辺城跡Ⅱ　,長崎県教育委員会
139,28844,42：長崎県,武辺城跡,佐世保市竹辺町,試料名:№8　谷斜面2　テラス17SX-23焼土層,炭化物,T,h,中世?近世,----,FG,Beta-222786,AMS法,580,40,----,----,----,----,-24.7,古環境研究所,Beta Analytic Inc.,2010,埋蔵文化財発掘調査出土遺物年代測定業務(平成18年度①),158?159,----,長崎県佐世保文化財調査事務所調査報告書　第5集　一般国道497号佐々佐世保道路建設に伴う埋蔵文化財発掘調査報告書　Ⅶ　門前遺跡Ⅲ･武辺城跡Ⅱ　,長崎県教育委員会
140,28569,42：長崎県,沖城跡,諫早市仲沖町幸町,A-4区　溝状遺構　杭　試料番号:10,木材(アカマツ),T,d,中世?近世,----,FG,IAAA-42068,AMS法,150,40,149,35,-30.97,0.76,----,パリノ・サーヴェイ,加速器分析研究所,2005,放射性炭素年代測定分析結果,21?22,----,諫早市文化財調査報告書　第18集　沖城跡Ⅱ　,諫早市教育委員会
141,29056,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-2(O11トレンチ第2号貯蔵穴),木片,T,d,弥生時代,----,C,N-5008,β線法,1540,60,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
142,29057,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-3(O12トレンチ第2a層),炭化材,T,f,弥生時代,----,C,N-5009,β線法,1750,105,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
143,29059,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-5(M52トレンチ第6層),木片,T,d,旧石器時代?縄文時代晩期後半,----,AB,N-5011,β線法,1080,60,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
144,29062,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-8(下中野地区),木片,T,d,不明,----,不明,N-5014,β線法,1260,60,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
145,29061,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-7(O785-1トレンチ第2層),木片,T,d,旧石器時代?縄文時代,----,AB,N-5013,β線法,510,75,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
146,29060,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-6(M50トレンチ第6層ピット),木片,T,d,旧石器時代?縄文時代晩期後半,----,AB,N-5012,β線法,1020,60,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
147,29058,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-4(O6トレンチ柱穴3A）,炭化材,T,f,弥生時代,----,C,N-5010,β線法,2150,90,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
148,29055,42：長崎県,津吉遺跡群,平戸市津吉町785番地ほか,依頼者のコード:T-1(O11トレンチ第1号貯蔵穴),木片,T,d,弥生時代,----,C,N-5007,β線法,2470,75,----,----,----,----,----,社団法人日本アイソトープ協会,社団法人日本アイソトープ協会,1986,14C年代測定結果報告,166,----,津吉遺跡群発掘調査報告書,平戸市教育委員会
149,28994,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,青灰色砂質層　I５,骨片(動物骨),T,a,縄文時代前期,----,B,TERRA-011904a 13,AMS法,3475,50,3475,50,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
150,28963,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-1人骨　第3号土壙墓　,人骨(骨片),T,b,縄文時代?古代,----,BCDE,TERRA-010607a 23,AMS法,2080,30,2080,31,----,----,-15.7,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
151,28969,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-9人骨　第4号石棺墓,人骨(肋骨･椎骨),T,b,縄文時代?古代,----,BCDE,TERRA-010613a 27,AMS法,2170,30,2171,31,----,----,-15.9,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
152,28971,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-11人骨　第11号土壙墓,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010614a 29,AMS法,2365,35,2365,33,----,----,-13.9,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
153,28973,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅱc層　J12,骨片(動物骨),T,a,弥生時代,----,C,TERRA-121903b 29,AMS法,2090,45,2091,45,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
154,28974,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅱb層　J13,骨片(動物骨),T,a,弥生時代,----,C,TERRA-121903b 28,AMS法,2020,45,2020,47,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
155,28972,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅱb層　J17　,炭化物,T,h,弥生時代,----,C,TERRA-010604a 4,AMS法,2450,45,2448,43,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
156,28970,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-10人骨　第10号土壙墓,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010614a 28,AMS法,2260,35,2262,34,----,----,-14.7,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
157,28968,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-8-A人骨　第9号土壙墓,人骨(肋骨･手骨),T,b,縄文時代?古代,----,BCDE,TERRA-010612a 26,AMS法,2255,30,2255,32,----,----,-14.6,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
158,28966,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-5人骨　第6号土壙墓,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010610a 25,AMS法,2465,30,2464,32,----,----,-13.8,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
159,28964,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2002-2人骨　第4号土壙墓,人骨(椎骨),T,b,縄文時代?古代,----,BCDE,TERRA-010608a 24,AMS法,4460,35,4459,36,----,----,-13.4,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
160,28962,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2001-3人骨　第2号土壙墓　,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010606a 19,AMS法,2440,35,2440,35,----,----,-13,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
161,28961,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2001-2人骨　第1号土壙墓　,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010605a 18,AMS法,3250,35,3250,37,----,----,ND,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
162,28981,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅲc層　J60,骨片(動物骨),T,a,縄文時代晩期?弥生時代,----,BC,TERRA-121903b 34,AMS法,1920,60,1918,56,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
163,28983,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅴc層　J50,骨片(動物骨),T,a,縄文時代,----,B,TERRA-121903b 36,AMS法,2850,45,2848,44,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
164,28985,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅴd層　J49,骨片(動物骨),T,a,縄文時代,----,B,TERRA-121903b 37,AMS法,2970,50,2971,50,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
165,28991,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅵe層　J18,骨片(動物骨),T,a,縄文時代,----,B,TERRA-121903b 39,AMS法,3145,45,3147,47,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
166,28993,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,青灰色砂質層　I５,炭化物,T,h,縄文時代前期,----,B,TERRA-010604a 13,AMS法,3290,45,3290,43,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
167,28992,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,青灰色砂質層　I５,種子(チャンチンモドキ),T,e,縄文時代前期,----,B,TERRA-010604a 3,AMS法,4240,60,4236,58,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
168,28986,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅴe層　J45,骨片(動物骨),T,a,縄文時代,----,B,TERRA-121903b 38,AMS法,3370,50,3367,50,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
169,28984,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅴc層　J50,炭化物,T,h,縄文時代,----,B,TERRA-010604a 5,AMS法,2985,40,2986,39,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
170,28982,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅴa層　J13,骨片(動物骨),T,a,縄文時代,----,B,TERRA-121903b 35,AMS法,2330,60,2326,55,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
171,28980,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅲa層　J10,骨片(動物骨),T,a,縄文時代晩期?弥生時代,----,BC,TERRA-121903b 33,AMS法,2880,50,2883,54,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
172,28975,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,Ⅱe層　J76,骨片(動物骨),T,a,弥生時代,----,C,TERRA-121903b 30,AMS法,1970,40,1969,42,----,----,----,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
173,28960,42：長崎県,深堀遺跡,長崎市深堀町5丁目地内,試料名:2001-1人骨　第1号甕棺墓　,人骨(肋骨),T,b,縄文時代?古代,----,BCDE,TERRA-010604a 17,AMS法,2425,35,2426,33,----,----,-14.2,米田穣,国立環境研究所,2004,深堀遺跡出土人骨の同位体食性分析と放射性炭素年代測定,36?41,----,深堀遺跡　,長崎市教育委員会
174,28760,42：長崎県,熊野神社遺跡,諫早市多良見町舟津,貝層中(地表下約2m),炭化材,T,f,縄文時代前期,----,B,KSU-887,β線法,4780,35,----,----,----,----,----,山田治･小橋川明,京都産業大学理学部,1985,液体シンチレーション法による熊野神社遺跡の14Cについて,44?45,----,長崎県西彼杵郡多良見町舟津郷所在　伊木力･熊野神社遺跡　-発掘調査概報-,多良見町教育委員会
175,28656,42：長崎県,直谷稲荷神社岩陰遺跡,佐世保市吉井町直谷1068-1,試料名:№１　洞窟内部　第1トレンチ2層上部,炭化物,T,h,旧石器時代?縄文時代,----,AB,PED-8887,AMS法,100,20,----,----,----,----,-27.3,古環境研究所,古環境研究所,2010,洞窟内の地層の形成と古環境,68?75,H19,佐世保市文化財調査報告書　第3集　佐世保の洞窟遺跡Ⅱ,佐世保市教育委員会
176,28597,42：長崎県,石走遺跡,大村市皆同町,試料番号:2　木製杭,木材,T,d,古墳時代?近世,----,DEFG,PED-29475,AMS法,600,20,601,19,-30.03,0.24,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
177,28598,42：長崎県,石走遺跡,大村市皆同町,試料番号:3　木製杭,木材,T,d,古墳時代?近世,----,DEFG,PED-29476,AMS法,335,20,333,19,-29.62,0.22,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
178,28601,42：長崎県,石走遺跡,大村市皆同町,試料番号:6　木製杭,木材,T,d,古墳時代?近世,----,DEFG,PED-29479,AMS法,285,20,287,19,-28.35,0.23,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
179,28600,42：長崎県,石走遺跡,大村市皆同町,試料番号:5　木製杭,木材,T,d,古墳時代?近世,----,DEFG,PED-29478,AMS法,375,20,375,19,-29.18,0.22,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
180,28599,42：長崎県,石走遺跡,大村市皆同町,試料番号:4　木製杭,木材,T,d,古墳時代?近世,----,DEFG,PED-29477,AMS法,350,20,351,19,-28.48,0.22,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
181,28596,42：長崎県,石走遺跡,大村市皆同町,試料番号:1　板材,木材,T,d,古墳時代?近世,----,DEFG,PED-29474,AMS法,765,20,764,20,-28.56,0.23,----,古環境研究所,古環境研究所,2016,放射性炭素年代測定,36?38,----,大村市文化財調査報告書　第39集　大村市　石走遺跡発掘調査報告書　,大村市教育委員会
182,28754,42：長崎県,福井洞窟,佐世保市吉井町福井1011番地8他,試料名:№6　F3446第1トレンチ北壁13層,炭化物,T,h,旧石器時代,----,A,Beta-363590,AMS法,3090,30,----,----,----,----,-25.8,杉山真二(古環境研究所),Beta Analytic Inc.,2016,福井洞窟における放射性炭素年代測定,225?227,----,佐世保市文化財調査報告書　第14集　史跡福井洞窟発掘調査報告書　,佐世保市教育委員会
183,28749,42：長崎県,福井洞窟,佐世保市吉井町福井1011番地8他,試料名:№1　F2第4トレンチ洞窟上2層,炭化物,T,h,縄文時代草創期,----,B,Beta-367187,AMS法,3900,30,----,----,----,----,-26.1,杉山真二(古環境研究所),Beta Analytic Inc.,2016,福井洞窟における放射性炭素年代測定,225?227,----,佐世保市文化財調査報告書　第14集　史跡福井洞窟発掘調査報告書　,佐世保市教育委員会
184,28883,42：長崎県,稗田原遺跡,島原市稗田町,試料名:№1　4･5区SD(5区溝状遺構(SD04)底面出土,炭化材,T,f,縄文時代晩期,----,B,Beta-150398,AMS法,3810,60,----,----,----,----,-28.8,古環境研究所,Beta Analytic Inc.,2001,長崎県稗田原遺跡における放射性炭素年代測定,43,----,長崎県文化財調査報告書　第161集　稗田原遺跡Ⅴ　,長崎県教育委員会
185,28882,42：長崎県,稗田原遺跡,島原市稗田町,4層(六ツ木火砕流堆積物),炭化材,T,f,縄文時代晩期,----,B,GX-22722,AMS法,3620,60,----,----,----,----,-25.4,長岡信治･田島俊彦,地球科学研究所,1998,雲仙火山北麓の稗田原遺跡のテフラ層準,49?52,----,長崎県文化財調査報告書　第145集　稗田原遺跡Ⅱ　,長崎県教育委員会
186,28957,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料№14　遺物№.炭化物№2　①-SK01,炭化材,T,f,弥生時代,----,C,PLD-25972,AMS法,1865,20,1866,20,-27.86,0.19,----,小林紘一･伊藤茂･山形秀樹･廣田正史･佐藤正教･安昭炫･Zaur　Lomtatidze･Ineza　Jorjoliani･小林克也･中村賢太郎,パレオ・ラボ,2018,放射性炭素年代測定③,550?553,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
187,28959,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料№16　A区　SC1　最終形成年輪,炭化材(サカキ),T,f,弥生時代,----,C,PLD-25974,AMS法,2020,20,2018,20,-29.86,0.2,----,小林紘一･伊藤茂･山形秀樹･廣田正史･佐藤正教･安昭炫･Zaur　Lomtatidze･Ineza　Jorjoliani･小林克也･中村賢太郎,パレオ・ラボ,2018,放射性炭素年代測定③,550?553,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
188,28958,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料№15　A5区　SL-5 焚口,炭化材,T,f,弥生時代,----,C,PLD-25973,AMS法,2040,20,2041,20,-26.7,0.21,----,小林紘一･伊藤茂･山形秀樹･廣田正史･佐藤正教･安昭炫･Zaur　Lomtatidze･Ineza　Jorjoliani･小林克也･中村賢太郎,パレオ・ラボ,2018,放射性炭素年代測定③,550?553,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
189,28956,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料名:SK04(№428),炭質物,T,h,弥生時代,----,C,IAAA-130208,AMS法,1860,30,1859,25,-18.59,0.35,----,パリノ･サーヴェイ,加速器分析研究所,2018,放射性炭素年代測定②,548?550,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
190,28955,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料名:SK05(№425),炭質物,T,h,弥生時代,----,C,IAAA-130207,AMS法,1790,30,1790,25,-25.9,0.33,----,パリノ･サーヴェイ,加速器分析研究所,2018,放射性炭素年代測定②,548?550,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
191,28954,42：長崎県,竹松遺跡,大村市竹松町1021番地他,試料名:№1　②-8458(№303)洪水砂層中,土壌(黒色腐植土),T,k,弥生時代後期前半,----,C,Beta-339041,AMS法,2020,30,----,----,----,----,-25.2,古環境研究所,Beta Analytic Inc.,2018,放射性炭素年代測定①,545?547,----,新幹線文化財調査事務所調査報告書　第6集　九州新幹線西九州ルート(長崎ルート)建設に伴う埋蔵文化財発掘調査報告書Ⅵ　竹松遺跡Ⅲ　,長崎県教育委員会
192,28827,42：長崎県,竹辺C遺跡,佐世保市竹辺町,試料名:№5　Z-0-11号木組み,樹木,T,d,平安時代?室町時代,----,EF,Beta-208356,AMS法,2010,40,----,----,----,----,-26.6,古環境研究所,Beta Analytic Inc.,2010,門前遺跡における自然科学分析(平成17年度③),144?149,----,長崎県佐世保文化財調査事務所調査報告書　第5集　一般国道497号佐々佐世保道路建設に伴う埋蔵文化財発掘調査報告書　Ⅶ　門前遺跡Ⅲ･武辺城跡Ⅱ　,長崎県教育委員会
193,28783,42：長崎県,竹辺C遺跡,佐世保市竹辺町,試料名:№1　D-5-4　ウ　,炭化物,T,h,平安時代?室町時代,----,EF,Beta-227012,AMS法,960,40,----,----,----,----,-26.6,古環境研究所,Beta Analytic Inc.,2008,放射性炭素年代測定,302?303,----,長崎県佐世保文化財調査事務所調査報告書　第3集　一般国道497号佐々佐世保道路建設に伴う埋蔵文化財発掘調査報告書　Ⅴ　竹辺C遺跡･竹辺D遺跡,長崎県教育委員会
194,28784,42：長崎県,竹辺C遺跡,佐世保市竹辺町,試料名:№5　Z-0-11号木組み,木材(シイ属),T,d,弥生時代,----,C,Beta-208356,AMS法,2010,40,----,----,----,----,-26.6,古環境研究所,Beta Analytic Inc.,2008,竹辺C遺跡における放射性炭素年代測定,312,----,長崎県佐世保文化財調査事務所調査報告書　第3集　一般国道497号佐々佐世保道路建設に伴う埋蔵文化財発掘調査報告書　Ⅴ　竹辺C遺跡･竹辺D遺跡,長崎県教育委員会
