項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
193,32024,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:⑩№２　迫井手岩坂2地区10-3区　遺構:S-065,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112119,AMS法,1580,20,1577,23,-26.9,0.43,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
194,32022,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:⑧　迫井手岩坂2地区10-2区　遺構:S-071 　層位:カマド内炭化物層,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112117,AMS法,1500,30,1496,26,-23.98,0.61,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
195,32016,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:②№３　迫井手岩坂2地区5-1区　遺構:S-042,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112111,AMS法,2190,30,2190,26,-23.84,0.53,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
196,32017,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:③№１　迫井手岩坂2地区5-1区　遺構:S-034,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112112,AMS法,1620,20,1617,24,-23.74,0.5,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
197,32019,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:⑤№１　迫井手岩坂2地区8-1区　遺構:S-063,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112114,AMS法,2450,30,2448,25,-30.72,0.57,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
198,32021,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:⑦№３　迫井手岩坂2地区8-1区　遺構:S-063,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112116,AMS法,2440,20,2444,23,-25.17,0.52,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
199,32020,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:⑥№２　迫井手岩坂2地区8-1区　遺構:S-063,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112115,AMS法,2430,30,2434,27,-28,0.8,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
200,32018,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:④№３　迫井手岩坂2地区5-1区　遺構:S-034,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112113,AMS法,1630,20,1631,24,-19.14,0.44,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
201,32015,43：熊本県,岩坂樋ノ口遺跡,菊池郡大津町大字岩坂,試料名:①№2　迫井手岩坂2地区3区中部,炭化物,T,h,縄文時代後期?弥生時代,----,BC,IAAA-112110,AMS法,3270,30,3267,26,-22,0.45,----,加速器分析研究所,加速器分析研究所,2013,放射性炭素年代結果報告書(AMS測定),298?305,----,大津町文化財報告　第10集　中島西鶴遺跡･中島宝満鶴遺跡･岩坂葉柳遺跡･岩坂樋ノ口遺跡　迫井手地区経営体育成基盤整備事業に伴う埋蔵文化財発掘調査報告書,大津町教育委員会
202,32511,43：熊本県,川原遺跡･紺町遺跡,玉名市,B区水田2　杭5　№28,木材(コナラ属アカガシ亜属),T,d,中世,----,F,IAAA-130388,AMS法,560,20,563,22,-25.79,0.38,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
203,32513,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭7,木材(カキノキ属),T,d,中世,----,F,IAAA-130390,AMS法,610,20,608,24,-28.18,0.56,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
204,32515,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭列9　№1,木材(マツ属複維管束亜属),T,d,中世,----,F,IAAA-130392,AMS法,630,30,628,25,-25.57,0.39,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
205,32514,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭8,木材(タブノキ属),T,d,中世,----,F,IAAA-130391,AMS法,620,30,620,25,-28.2,0.49,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
206,32512,43：熊本県,川原遺跡･紺町遺跡,玉名市,B区水田2　杭6　№25,木材(スダジイ),T,d,中世,----,F,IAAA-130389,AMS法,560,20,563,23,-26.98,0.56,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
207,32510,43：熊本県,川原遺跡･紺町遺跡,玉名市,B区水田2　杭5　№4,木材(マツ属複維管束亜属),T,d,中世,----,F,IAAA-130387,AMS法,570,20,574,23,-28.94,0.27,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
208,32509,43：熊本県,川原遺跡･紺町遺跡,玉名市,B区水田2　杭4　№1,木材(シャシャンボ),T,d,中世,----,F,IAAA-130386,AMS法,580,30,583,25,-28.41,0.37,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
209,32508,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭3　№27,木材(スダジイ),T,d,中世,----,F,IAAA-130385,AMS法,630,30,631,25,-29.53,0.64,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
210,32499,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭1　№10,木材(マツ属複維管束亜属),T,d,中世,----,F,IAAA-130376,AMS法,640,20,639,24,-27.12,0.51,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
211,32501,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭2　№10,木材(ツバキ属),T,d,中世,----,F,IAAA-130378,AMS法,620,20,620,24,-27.1,0.57,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
212,32503,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭2　№18,木材(タブノキ属),T,d,中世,----,F,IAAA-130380,AMS法,680,20,678,24,-28.33,0.58,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
213,32505,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭3　№11,木材(スダジイ),T,d,中世,----,F,IAAA-130382,AMS法,560,20,563,24,-28.92,0.53,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
214,32506,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭3　№14,木材(イヌビワ属),T,d,中世,----,F,IAAA-130383,AMS法,640,20,642,23,-27.1,0.46,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
215,32504,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭3　№7,木材(ユズリハ属),T,d,中世,----,F,IAAA-130381,AMS法,640,20,637,23,-29.74,0.22,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
216,32502,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭2　№14,木材(ツバキ属),T,d,中世,----,F,IAAA-130379,AMS法,740,20,738,24,-29.09,0.38,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
217,32500,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭2　№4,木材(ハイノキ属ハイノキ節),T,d,中世,----,F,IAAA-130377,AMS法,750,20,748,24,-26.73,0.37,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
218,32498,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭1　№6,木材(ツバキ属),T,d,中世,----,F,IAAA-130375,AMS法,630,30,628,25,-28.02,0.49,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
219,32507,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭3　№19,木材(ネジキ),T,d,中世,----,F,IAAA-130384,AMS法,630,30,626,25,-28.88,0.51,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
220,32497,43：熊本県,川原遺跡･紺町遺跡,玉名市,D区水田2　杭1　№1,木材(マツ属複維管束亜属),T,d,中世,----,F,IAAA-130374,AMS法,610,20,606,25,-25.24,0.3,----,パリノ・サーヴェイ,加速器分析研究所,2014,玉名新庁舎地点出土杭列の年代と樹種,116?119,----,玉名市文化財調査報告　第29集　川原遺跡･紺町遺跡　-玉名市新庁舎建設事業に伴う発掘調査報告書-,玉名市教育委員会
221,32144,43：熊本県,御幸木部遺跡群,熊本市南区御幸木部町,試料№②　遺構:S009　弥生後期住居跡,炭化材,T,f,弥生時代後期,----,C,PLD-4385,AMS法,1900,20,1901,18,-28.82,0.16,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2006,放射性炭素年代測定,75?77,----,熊本県文化財調査報告　第233集　御幸木部遺跡群,熊本県教育委員会
222,32143,43：熊本県,御幸木部遺跡群,熊本市南区御幸木部町,試料№①　遺構:S004　土壙墓内,炭化材,T,f,古代?中世,----,EF,PLD-4384,AMS法,1515,20,1517,18,-27.69,0.15,----,小林紘一･丹生越子･伊藤茂･山形秀樹･Zaur　Lomtatidze･Ineza　Jorjoliani,パレオ・ラボ,2006,放射性炭素年代測定,75?77,----,熊本県文化財調査報告　第233集　御幸木部遺跡群,熊本県教育委員会
223,32349,43：熊本県,新南部遺跡群,熊本市中央区渡鹿8丁目,試料番号:33　S-047　カマド内　東,炭化材(広葉樹),T,f,古墳時代末,----,D,IAAA-42079,AMS法,1230,40,1225,40,-28.25,0.74,----,パリノ・サーヴェイ(辻本崇夫･北脇達也･松元美由紀･高橋敦),加速器分析研究所,2015,新南部遺跡群から出土した種実遺体,115?124,----,熊本県文化財調査報告　第311集　新南部遺跡群3　白川河川改修事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
224,32351,43：熊本県,新南部遺跡群,熊本市中央区渡鹿8丁目,試料番号:76　畝№24,炭化種実(コムギ),T,g,平安時代末?鎌倉時代初頭,----,EF,IAAA-42081,AMS法,620,40,616,38,-24.48,0.67,----,パリノ・サーヴェイ(辻本崇夫･北脇達也･松元美由紀･高橋敦),加速器分析研究所,2015,新南部遺跡群から出土した種実遺体,115?124,----,熊本県文化財調査報告　第311集　新南部遺跡群3　白川河川改修事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
225,32350,43：熊本県,新南部遺跡群,熊本市中央区渡鹿8丁目,試料番号:54　畝№2,炭化種実(ムギ類),T,g,平安時代末?鎌倉時代初頭,----,EF,IAAA-42080,AMS法,590,40,585,37,-25.13,0.61,----,パリノ・サーヴェイ(辻本崇夫･北脇達也･松元美由紀･高橋敦),加速器分析研究所,2015,新南部遺跡群から出土した種実遺体,115?124,----,熊本県文化財調査報告　第311集　新南部遺跡群3　白川河川改修事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
226,32348,43：熊本県,新南部遺跡群,熊本市中央区渡鹿8丁目,試料番号:3　S-048　カマド内　北西,炭化材(針葉樹),T,f,古墳時代末,----,D,IAAA-42078,AMS法,1300,40,1299,40,-23.39,0.68,----,パリノ・サーヴェイ(辻本崇夫･北脇達也･松元美由紀･高橋敦),加速器分析研究所,2015,新南部遺跡群から出土した種実遺体,115?124,----,熊本県文化財調査報告　第311集　新南部遺跡群3　白川河川改修事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
227,32347,43：熊本県,新南部遺跡群,熊本市中央区渡鹿8丁目,試料番号:2　S-042　カマド左　北東,炭化種実(イネ胚乳),T,g,古墳時代末,----,D,IAAA-42077,AMS法,1210,40,1212,40,-23.82,0.68,----,パリノ・サーヴェイ(辻本崇夫･北脇達也･松元美由紀･高橋敦),加速器分析研究所,2015,新南部遺跡群から出土した種実遺体,115?124,----,熊本県文化財調査報告　第311集　新南部遺跡群3　白川河川改修事業に伴う埋蔵文化財発掘調査,熊本県教育委員会
228,32465,43：熊本県,新御堂遺跡,下益城郡城南町宮地,Ⅱ-10号竪穴住居跡床面出土,炭化材(スダジイ),T,f,弥生時代後期前葉,----,C,PAL-810,β線法,1880,170,----,----,----,----,----,パリノ・サーヴェイ,パリノ･サーヴェイ,2003,新御堂遺跡から出土した炭化材の年代と樹種について,87?88,----,城南町文化財調査報告　第13集　宮地遺跡群,城南町教育委員会
229,32565,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,試料名:№2　3-1区6号住居C-38,炭化物,T,h,弥生時代?平安時代,----,CDE,166702,β線法,1990,140,----,----,----,----,-25.5,古環境研究所,古環境研究所,2004,科学分析,135?139,----,方保田東原遺跡(5)　山鹿市文化財調査報告書　第17集　,山鹿市教育委員会
230,32567,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,試料名:№4　4区8号住居炭化物1,炭化物,T,h,弥生時代?平安時代,----,CDE,166704,β線法,1770,60,----,----,----,----,-26.1,古環境研究所,古環境研究所,2004,科学分析,135?139,----,方保田東原遺跡(5)　山鹿市文化財調査報告書　第17集　,山鹿市教育委員会
231,32568,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,試料名:№5　焼土内炭化物炭-3,炭化物,T,h,弥生時代?平安時代,----,CDE,166705,β線法,1950,50,----,----,----,----,-25.1,古環境研究所,古環境研究所,2004,科学分析,135?139,----,方保田東原遺跡(5)　山鹿市文化財調査報告書　第17集　,山鹿市教育委員会
232,32566,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,試料名:№3　4-3区7号住居炭-6,炭化物,T,h,弥生時代?平安時代,----,CDE,166703,β線法,1820,50,----,----,----,----,-27.4,古環境研究所,古環境研究所,2004,科学分析,135?139,----,方保田東原遺跡(5)　山鹿市文化財調査報告書　第17集　,山鹿市教育委員会
233,32564,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,試料名:№1　2-2区土器群炭化物1,炭化物,T,h,弥生時代?平安時代,----,CDE,166701,β線法,1740,60,----,----,----,----,-26.4,古環境研究所,古環境研究所,2004,科学分析,135?139,----,方保田東原遺跡(5)　山鹿市文化財調査報告書　第17集　,山鹿市教育委員会
234,32563,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,第Ⅱ次調査A-2号住居跡出土,炭化材,T,f,弥生時代,----,C,KSU-512,β線法,1865,20,----,----,----,----,----,山田浩,京都産業大学理学部,1982,14C年代測定結果報告書,270,----,山鹿市立博物館調査報告書　第2集　方保田東原遺跡　,山鹿市教育委員会
235,32562,43：熊本県,方保田東原遺跡,山鹿市方保田字東原,第Ⅲ次調査近江工業内第5トレンチ2号溝底部出土,炭化米,T,g,弥生時代,----,C,KSU-511,β線法,2210,30,----,----,----,----,----,山田浩,京都産業大学理学部,1982,14C年代測定結果報告書,270,----,山鹿市立博物館調査報告書　第2集　方保田東原遺跡　,山鹿市教育委員会
236,31997,43：熊本県,曽畑貝塚,宇土市岩古曽町字曽畑,試料B　Aトレンチ7区純貝層重量約10g,炭化物,T,h,縄文時代後期中葉,鐘崎式土器･市来式土器,B,09R0913,AMS法,3570,30,----,----,----,----,-27.5,藤本貴仁(宇土市教育委員会),財団法人九州環境管理協会,2011,放射性炭素年代測定の概要,101,----,曽畑貝塚　-慶応義塾大学資料再整理報告-　宇土市埋蔵文化財調査報告書　第32集　,宇土市教育委員会
237,31998,43：熊本県,曽畑貝塚,宇土市岩古曽町字曽畑,試料C　Aトレンチ7区純貝層重量約3g,炭化物,T,h,縄文時代後期中葉,鐘崎式土器･市来式土器,B,09R0914,AMS法,3550,30,----,----,----,----,-26,藤本貴仁(宇土市教育委員会),財団法人九州環境管理協会,2011,放射性炭素年代測定の概要,101,----,曽畑貝塚　-慶応義塾大学資料再整理報告-　宇土市埋蔵文化財調査報告書　第32集　,宇土市教育委員会
238,31996,43：熊本県,曽畑貝塚,宇土市岩古曽町字曽畑,試料A　Aトレンチ7区純貝層重量約10g,炭化物,T,h,縄文時代後期中葉,鐘崎式土器･市来式土器,B,09R0912,AMS法,3610,30,----,----,----,----,-27.5,藤本貴仁(宇土市教育委員会),財団法人九州環境管理協会,2011,放射性炭素年代測定の概要,101,----,曽畑貝塚　-慶応義塾大学資料再整理報告-　宇土市埋蔵文化財調査報告書　第32集　,宇土市教育委員会
239,32000,43：熊本県,木柑子下原遺跡,菊池市大字木柑子字西ノ平,7号土坑,炭化材(コナラ属アカガシ亜属),T,f,縄文時代後期,----,B,Beta-128860,AMS法,3560,40,----,----,----,----,-28.2,古環境研究所,Beta Analytic Inc.,2002,木柑子下原遺跡における放射性炭素年代測定,191?192,----,菊池市文化財調査報告　木柑子遺跡群,菊池市教育委員会
240,31999,43：熊本県,木柑子下原遺跡,菊池市大字木柑子字西ノ平,6号土坑,炭化材(コナラ属アカガシ亜属),T,f,縄文時代後期,----,B,Beta-128859,AMS法,3450,50,----,----,----,----,-27.5,古環境研究所,Beta Analytic Inc.,2002,木柑子下原遺跡における放射性炭素年代測定,191?192,----,菊池市文化財調査報告　木柑子遺跡群,菊池市教育委員会
241,32002,43：熊本県,木柑子西原B遺跡,菊池市大字木柑子字西原,試料名:№2　2号土坑,炭化材(コナラ属アカガシ亜属),T,f,縄文時代後期,----,B,Beta-137718,AMS法,3000,60,----,----,----,----,-26.8,古環境研究所,Beta Analytic Inc.,2002,木柑子西原･西原B遺跡における放射性炭素年代測定,194?195,----,菊池市文化財調査報告　木柑子遺跡群,菊池市教育委員会
242,32001,43：熊本県,木柑子西原遺跡,菊池市大字木柑子字西原,試料名:№1　西原遺跡内壕,炭化材(ムクノキ),T,f,古墳時代,----,D,Beta-137719,AMS法,720,40,----,----,----,----,-25.3,古環境研究所,Beta Analytic Inc.,2002,木柑子西原･西原B遺跡における放射性炭素年代測定,194?195,----,菊池市文化財調査報告　木柑子遺跡群,菊池市教育委員会
243,32111,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,遺物番号:99TY-6061 6SX054  75,木材(ヤマグワ),T,d,縄文時代?弥生時代中期,----,BC,Beta-153694,AMS法,2570,40,----,----,----,----,-29.1,パリノ･サーヴェイ,Beta Analytic Inc.,2004,柳町遺跡の自然科学分析,401?404,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
244,32112,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,遺物番号:99TY-6068 6SX054  95,木材(ヤマグワ),T,d,縄文時代?弥生時代中期,----,BC,Beta-153695,AMS法,2530,40,----,----,----,----,-27.2,パリノ･サーヴェイ,Beta Analytic Inc.,2004,柳町遺跡の自然科学分析,401?404,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
245,32110,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,遺物番号:99TY-6059 6SX054  83,木材(ヤマグワ),T,d,縄文時代?弥生時代中期,----,BC,Beta-153693,AMS法,2450,40,----,----,----,----,-28.9,パリノ･サーヴェイ,Beta Analytic Inc.,2004,柳町遺跡の自然科学分析,401?404,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
246,32113,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,試料名:№1　4SI029,炭化物,T,h,弥生時代終末?古墳時代中期,----,CD,Beta-113917,β線法,1600,60,----,----,----,----,-30.8,古環境研究所,Beta Analytic Inc.,2004,柳町遺跡における放射性炭素年代測定結果,423,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
247,32115,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,試料名:№1　j-40G　?層,炭化物,T,h,弥生時代,----,C,Beta-141490,AMS法,2700,40,----,----,----,----,-26,古環境研究所,Beta Analytic Inc.,2004,柳町遺跡における放射性炭素年代測定,425?426,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
248,32117,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,試料名:№3　j-39G　Ⅸ層,炭化物,T,h,弥生時代,----,C,Beta-141492,AMS法,2600,40,----,----,----,----,-12.6,古環境研究所,Beta Analytic Inc.,2004,柳町遺跡における放射性炭素年代測定,425?426,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
249,32116,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,試料名:№2　j-39G　Ⅸ層,炭化物,T,h,弥生時代,----,C,Beta-141491,AMS法,2770,40,----,----,----,----,-12.3,古環境研究所,Beta Analytic Inc.,2004,柳町遺跡における放射性炭素年代測定,425?426,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
250,32114,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,試料名:№2　4SI012,炭化物,T,h,古墳時代終末?古代,----,DE,Beta-113916,AMS法,1330,50,----,----,----,----,-31.9,古環境研究所,Beta Analytic Inc.,2004,柳町遺跡における放射性炭素年代測定結果,423,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
251,32109,43：熊本県,柳町遺跡,玉名市河崎字フケ･田中･尾畑,遺物番号:99TY-6054 6SX054  98,木材(ヤナギ属),T,d,縄文時代?弥生時代中期,----,BC,Beta-153692,AMS法,2540,40,----,----,----,----,-27.2,パリノ･サーヴェイ,Beta Analytic Inc.,2004,柳町遺跡の自然科学分析,401?404,----,熊本県文化財調査報告　第218集　柳町遺跡Ⅱ,熊本県教育委員会
252,32064,43：熊本県,梅ノ木遺跡,菊池郡菊陽町津久礼,試料名:№2　2区北側5964-a1114SX,炭化物,T,h,弥生時代中期?後期,----,C,Beta-117667,β線法,1870,60,----,----,----,----,-28,古環境研究所,Beta Analytic Inc.,2001,年代測定,25?26,----,熊本県文化財調査報告　第199集　梅ノ木遺跡Ⅱ(下巻),熊本県教育委員会
253,32066,43：熊本県,梅ノ木遺跡,菊池郡菊陽町津久礼,試料名:№4　2区6922-a167-SX1層,炭化材,T,f,弥生時代中期?後期,----,C,Beta-117669,β線法,2150,50,----,----,----,----,-28.7,古環境研究所,Beta Analytic Inc.,2001,年代測定,25?26,----,熊本県文化財調査報告　第199集　梅ノ木遺跡Ⅱ(下巻),熊本県教育委員会
